,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
626,100000088825,BOBOKOSNACK - SEBLAK KERING LEVEL 13 BOBOKOSNACK,Rp.17.000,Rp.13.600,Rp.13.600,17000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/5e4029d1-9de2-4a0c-91ed-114e8084a970
627,100000088823,BOBOKOSNACK - SEBLAK KERING BOBOKOSNACK  20,Rp.17.000,Rp.13.600,Rp.13.600,17000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/6f949aaf-64be-470e-827d-296285d31712
628,100000087662,OGMart - Basreng Tungle-Basreng Tulang Lele,Rp.15.000,Rp.14.250,Rp.14.250,15000,OGMart,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/cfa464e8-8bd4-46d4-b25a-4eba6e0c4856
629,100000087606,"BOBOKOSNACK - SEBLAK KERING LEVEL 7 , 8 , 9 netto 200 GRAM",Rp.16.000,Rp.12.800,Rp.12.800,16000,BOBOKOSNACK,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d752570c-59ab-48f4-92de-b215ed9d30b3
630,100000082503,ARUMANIS PELANGI - makanan,Rp.105.000,Rp.102.900,Rp.102.900,105000,ARUMANIS PELANGI,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/58a43c88-acdd-46a3-8f2f-bc3f0bd20fe2
631,100000082499,ARUMANIS PELANGI - ARUMANIS RAMBUT NENEK,Rp.30.000,Rp.29.400,Rp.29.400,30000,ARUMANIS PELANGI,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/6fbaf382-32bc-4b1c-b685-06b9f6306819
632,100000081832,Kakarak Food Makaroni Variant Sambal,Rp.15.000,Rp.11.400,Rp.11.400,14250,Stockist Bandung Kiano Store,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak-food/product/image/60bd971e66089.jpg
633,100000081831,Kakarak - Keripik Batagor,Rp.20.000,Rp.15.200,Rp.15.200,19000,Stockist Bandung Kiano Store,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak/product/main/upload_413f099c66b00ca5d09e33fcc4953915.jpg
634,100000078381,Kakarak - Peuyeum bdg,Rp.15.000,Rp.11.400,Rp.11.400,14250,Stockist Bandung Kiano Store,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak/product/main/upload_3302d34e00a3384d90297e37294dc9bf.jpg
635,100000078379,Kakarak - Makaroni Variant Spicy,Rp.13.000,Rp.9.880,Rp.9.880,12350,Stockist Bandung Kiano Store,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kakarak/product/image/5f7fe29c82a9c.jpg
