,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
1135,100000086416,Cethosia Myrina - Tas Ransel anak king owl CM1655,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/881615ac-c642-436b-b3b0-84999e8e915f
1136,100000066749,Cethosia Myrina - Ransel Anak 3in1 Kepala Kucing CM1642,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/dfc28a9b-0649-4599-8890-71540745ee32.jpeg
1137,100000048594,Cethosia Myrina - Tas Ransel Anak Dinier CM 1587,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/acb5ce1b-517a-43ad-9a87-0a093ee13a01
1138,100000098224,YourBag - Ransel Two Colour Casual Tanpa Boneka,Rp.71.000,Rp.47.925,Rp.47.925,53250,YourBag ,https://assets.evermos.com/public/small/q:100/evermos-production/brand/ybg/product/image/7de64fde-d629-4ed6-96dd-77c834270b32.JPG
1139,100000078242,Gallery Kiddos - Ransel anak hiu bisa di pakai anak pria atau anak wanita,Rp.90.000,Rp.58.200,Rp.58.200,60000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/be4a3744-aca0-46c3-bc46-769f474ba474
1140,100000081020,Gallery Kiddos - Ransel set anak saiming,Rp.85.000,Rp.58.200,Rp.58.200,60000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/ccce79a5-528d-4e25-b088-8a7b7a101667
1141,100000066739,Cethosia Myrina - Ransel Anak 3in1 Dinier CM1632,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/c7d2672c-fadf-4276-8726-207b0f294d56.jpg
1142,100000053616,Cethosia Myrina - Ransel Anak Baby Shark Dinier CM1614,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cethosia-myrina/product/image/6200924387a0c.jpg
1143,100000102419,UZAN - UZAN RR TAS BUNNY - Tas Ransel Backpack Fashion,Rp.66.000,Rp.62.700,Rp.62.700,66000,UZAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/cdaa6067-a014-41d0-b5c7-1eb588f96281
1144,100000078245,Gallery Kiddos - Ransel anak jepang cocok untuk anak pria maupun anak wanita,Rp.90.000,Rp.58.200,Rp.58.200,60000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/29cf03ef-404c-4635-8379-e51eda711479
